owner,study,year,trt_n,date,cum_rate_n_kgha
rosen lab,sanjay,2019,n.c,2019-09-12,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-13,44.83397004097
rosen lab,nni,2019,n.2,2019-09-13,156.918895143395
rosen lab,nni,2019,n.3,2019-09-13,246.586835225335
rosen lab,nni,2019,n.4,2019-09-13,336.254775307275
rosen lab,nni,2019,n.5,2019-09-13,156.918895143395
rosen lab,nni,2019,n.6,2019-09-13,246.586835225335
rosen lab,nni,2019,n.7,2019-09-13,336.254775307275
rosen lab,nni,2019,n.8,2019-09-13,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-13,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-13,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-13,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-14,44.83397004097
rosen lab,nni,2019,n.2,2019-09-14,156.918895143395
rosen lab,nni,2019,n.3,2019-09-14,246.586835225335
rosen lab,nni,2019,n.4,2019-09-14,336.254775307275
rosen lab,nni,2019,n.5,2019-09-14,156.918895143395
rosen lab,nni,2019,n.6,2019-09-14,246.586835225335
rosen lab,nni,2019,n.7,2019-09-14,336.254775307275
rosen lab,nni,2019,n.8,2019-09-14,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-14,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-14,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-14,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-15,44.83397004097
rosen lab,nni,2019,n.2,2019-09-15,156.918895143395
rosen lab,nni,2019,n.3,2019-09-15,246.586835225335
rosen lab,nni,2019,n.4,2019-09-15,336.254775307275
rosen lab,nni,2019,n.5,2019-09-15,156.918895143395
rosen lab,nni,2019,n.6,2019-09-15,246.586835225335
rosen lab,nni,2019,n.7,2019-09-15,336.254775307275
rosen lab,nni,2019,n.8,2019-09-15,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-15,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-15,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-15,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-16,44.83397004097
rosen lab,nni,2019,n.2,2019-09-16,156.918895143395
rosen lab,nni,2019,n.3,2019-09-16,246.586835225335
rosen lab,nni,2019,n.4,2019-09-16,336.254775307275
rosen lab,nni,2019,n.5,2019-09-16,156.918895143395
rosen lab,nni,2019,n.6,2019-09-16,246.586835225335
rosen lab,nni,2019,n.7,2019-09-16,336.254775307275
rosen lab,nni,2019,n.8,2019-09-16,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-16,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-16,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-16,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-17,44.83397004097
rosen lab,nni,2019,n.2,2019-09-17,156.918895143395
rosen lab,nni,2019,n.3,2019-09-17,246.586835225335
rosen lab,nni,2019,n.4,2019-09-17,336.254775307275
rosen lab,nni,2019,n.5,2019-09-17,156.918895143395
rosen lab,nni,2019,n.6,2019-09-17,246.586835225335
rosen lab,nni,2019,n.7,2019-09-17,336.254775307275
rosen lab,nni,2019,n.8,2019-09-17,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-17,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-17,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-17,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-18,44.83397004097
rosen lab,nni,2019,n.2,2019-09-18,156.918895143395
rosen lab,nni,2019,n.3,2019-09-18,246.586835225335
rosen lab,nni,2019,n.4,2019-09-18,336.254775307275
rosen lab,nni,2019,n.5,2019-09-18,156.918895143395
rosen lab,nni,2019,n.6,2019-09-18,246.586835225335
rosen lab,nni,2019,n.7,2019-09-18,336.254775307275
rosen lab,nni,2019,n.8,2019-09-18,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-18,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-18,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-18,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-19,44.83397004097
rosen lab,nni,2019,n.2,2019-09-19,156.918895143395
rosen lab,nni,2019,n.3,2019-09-19,246.586835225335
rosen lab,nni,2019,n.4,2019-09-19,336.254775307275
rosen lab,nni,2019,n.5,2019-09-19,156.918895143395
rosen lab,nni,2019,n.6,2019-09-19,246.586835225335
rosen lab,nni,2019,n.7,2019-09-19,336.254775307275
rosen lab,nni,2019,n.8,2019-09-19,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-19,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-19,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-19,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-20,44.83397004097
rosen lab,nni,2019,n.2,2019-09-20,156.918895143395
rosen lab,nni,2019,n.3,2019-09-20,246.586835225335
rosen lab,nni,2019,n.4,2019-09-20,336.254775307275
rosen lab,nni,2019,n.5,2019-09-20,156.918895143395
rosen lab,nni,2019,n.6,2019-09-20,246.586835225335
rosen lab,nni,2019,n.7,2019-09-20,336.254775307275
rosen lab,nni,2019,n.8,2019-09-20,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-20,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-20,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-20,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-21,44.83397004097
rosen lab,nni,2019,n.2,2019-09-21,156.918895143395
rosen lab,nni,2019,n.3,2019-09-21,246.586835225335
rosen lab,nni,2019,n.4,2019-09-21,336.254775307275
rosen lab,nni,2019,n.5,2019-09-21,156.918895143395
rosen lab,nni,2019,n.6,2019-09-21,246.586835225335
rosen lab,nni,2019,n.7,2019-09-21,336.254775307275
rosen lab,nni,2019,n.8,2019-09-21,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-21,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-21,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-21,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-22,44.83397004097
rosen lab,nni,2019,n.2,2019-09-22,156.918895143395
rosen lab,nni,2019,n.3,2019-09-22,246.586835225335
rosen lab,nni,2019,n.4,2019-09-22,336.254775307275
rosen lab,nni,2019,n.5,2019-09-22,156.918895143395
rosen lab,nni,2019,n.6,2019-09-22,246.586835225335
rosen lab,nni,2019,n.7,2019-09-22,336.254775307275
rosen lab,nni,2019,n.8,2019-09-22,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-22,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-22,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-22,380.6214364989406
rosen lab,nni,2019,n.1,2019-09-23,44.83397004097
rosen lab,nni,2019,n.2,2019-09-23,156.918895143395
rosen lab,nni,2019,n.3,2019-09-23,246.586835225335
rosen lab,nni,2019,n.4,2019-09-23,336.254775307275
rosen lab,nni,2019,n.5,2019-09-23,156.918895143395
rosen lab,nni,2019,n.6,2019-09-23,246.586835225335
rosen lab,nni,2019,n.7,2019-09-23,336.254775307275
rosen lab,nni,2019,n.8,2019-09-23,291.420805266305
rosen lab,sanjay,2019,n.a,2019-09-23,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-23,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-23,380.6214364989406
rosen lab,sanjay,2019,n.a,2019-09-24,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-24,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-24,380.6214364989406
rosen lab,sanjay,2019,n.a,2019-09-25,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-25,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-25,380.6214364989406
rosen lab,sanjay,2019,n.a,2019-09-26,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-26,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-26,380.6214364989406
rosen lab,sanjay,2019,n.a,2019-09-27,126.87381216631364
rosen lab,sanjay,2019,n.b,2019-09-27,253.7476243326271
rosen lab,sanjay,2019,n.c,2019-09-27,380.6214364989406
rosen lab,esn-nni,2020,n.1,2020-04-09,0
rosen lab,esn-nni,2020,n.10,2020-04-09,0
rosen lab,esn-nni,2020,n.11,2020-04-09,0
rosen lab,esn-nni,2020,n.11.1,2020-04-09,0
rosen lab,esn-nni,2020,n.12,2020-04-09,0
rosen lab,esn-nni,2020,n.13,2020-04-09,0
rosen lab,esn-nni,2020,n.14,2020-04-09,0
rosen lab,esn-nni,2020,n.15,2020-04-09,0
rosen lab,esn-nni,2020,n.16,2020-04-09,0
rosen lab,esn-nni,2020,n.2,2020-04-09,0
rosen lab,esn-nni,2020,n.3,2020-04-09,0
rosen lab,esn-nni,2020,n.4,2020-04-09,0
rosen lab,esn-nni,2020,n.5,2020-04-09,0
rosen lab,esn-nni,2020,n.6,2020-04-09,0
rosen lab,esn-nni,2020,n.7,2020-04-09,0
rosen lab,esn-nni,2020,n.8,2020-04-09,0
rosen lab,esn-nni,2020,n.9,2020-04-09,0
rosen lab,esn-nni,2020,n.1,2020-04-10,0
rosen lab,esn-nni,2020,n.10,2020-04-10,0
rosen lab,esn-nni,2020,n.11,2020-04-10,0
rosen lab,esn-nni,2020,n.11.1,2020-04-10,0
rosen lab,esn-nni,2020,n.12,2020-04-10,0
rosen lab,esn-nni,2020,n.13,2020-04-10,0
rosen lab,esn-nni,2020,n.14,2020-04-10,0
rosen lab,esn-nni,2020,n.15,2020-04-10,0
rosen lab,esn-nni,2020,n.16,2020-04-10,0
rosen lab,esn-nni,2020,n.2,2020-04-10,0
rosen lab,esn-nni,2020,n.3,2020-04-10,0
rosen lab,esn-nni,2020,n.4,2020-04-10,0
rosen lab,esn-nni,2020,n.5,2020-04-10,0
rosen lab,esn-nni,2020,n.6,2020-04-10,0
rosen lab,esn-nni,2020,n.7,2020-04-10,0
rosen lab,esn-nni,2020,n.8,2020-04-10,0
rosen lab,esn-nni,2020,n.9,2020-04-10,0
rosen lab,esn-nni,2020,n.1,2020-04-11,0
rosen lab,esn-nni,2020,n.10,2020-04-11,0
rosen lab,esn-nni,2020,n.11,2020-04-11,0
rosen lab,esn-nni,2020,n.11.1,2020-04-11,0
rosen lab,esn-nni,2020,n.12,2020-04-11,0
rosen lab,esn-nni,2020,n.13,2020-04-11,0
rosen lab,esn-nni,2020,n.14,2020-04-11,0
rosen lab,esn-nni,2020,n.15,2020-04-11,0
rosen lab,esn-nni,2020,n.16,2020-04-11,0
rosen lab,esn-nni,2020,n.2,2020-04-11,0
rosen lab,esn-nni,2020,n.3,2020-04-11,0
rosen lab,esn-nni,2020,n.4,2020-04-11,0
rosen lab,esn-nni,2020,n.5,2020-04-11,0
rosen lab,esn-nni,2020,n.6,2020-04-11,0
rosen lab,esn-nni,2020,n.7,2020-04-11,0
rosen lab,esn-nni,2020,n.8,2020-04-11,0
rosen lab,esn-nni,2020,n.9,2020-04-11,0
rosen lab,esn-nni,2020,n.1,2020-04-12,0
rosen lab,esn-nni,2020,n.10,2020-04-12,0
rosen lab,esn-nni,2020,n.11,2020-04-12,0
rosen lab,esn-nni,2020,n.11.1,2020-04-12,0
rosen lab,esn-nni,2020,n.12,2020-04-12,0
rosen lab,esn-nni,2020,n.13,2020-04-12,0
rosen lab,esn-nni,2020,n.14,2020-04-12,0
rosen lab,esn-nni,2020,n.15,2020-04-12,0
rosen lab,esn-nni,2020,n.16,2020-04-12,0
rosen lab,esn-nni,2020,n.2,2020-04-12,0
rosen lab,esn-nni,2020,n.3,2020-04-12,0
rosen lab,esn-nni,2020,n.4,2020-04-12,0
rosen lab,esn-nni,2020,n.5,2020-04-12,0
rosen lab,esn-nni,2020,n.6,2020-04-12,0
rosen lab,esn-nni,2020,n.7,2020-04-12,0
rosen lab,esn-nni,2020,n.8,2020-04-12,0
rosen lab,esn-nni,2020,n.9,2020-04-12,0
rosen lab,esn-nni,2020,n.1,2020-04-13,0
rosen lab,esn-nni,2020,n.10,2020-04-13,0
rosen lab,esn-nni,2020,n.11,2020-04-13,0
rosen lab,esn-nni,2020,n.11.1,2020-04-13,0
rosen lab,esn-nni,2020,n.12,2020-04-13,0
rosen lab,esn-nni,2020,n.13,2020-04-13,0
rosen lab,esn-nni,2020,n.14,2020-04-13,0
rosen lab,esn-nni,2020,n.15,2020-04-13,0
rosen lab,esn-nni,2020,n.16,2020-04-13,0
rosen lab,esn-nni,2020,n.2,2020-04-13,0
rosen lab,esn-nni,2020,n.3,2020-04-13,0
rosen lab,esn-nni,2020,n.4,2020-04-13,0
rosen lab,esn-nni,2020,n.5,2020-04-13,0
rosen lab,esn-nni,2020,n.6,2020-04-13,0
rosen lab,esn-nni,2020,n.7,2020-04-13,0
rosen lab,esn-nni,2020,n.8,2020-04-13,0
rosen lab,esn-nni,2020,n.9,2020-04-13,0
rosen lab,esn-nni,2020,n.1,2020-04-14,0
rosen lab,esn-nni,2020,n.10,2020-04-14,0
rosen lab,esn-nni,2020,n.11,2020-04-14,0
rosen lab,esn-nni,2020,n.11.1,2020-04-14,0
rosen lab,esn-nni,2020,n.12,2020-04-14,0
rosen lab,esn-nni,2020,n.13,2020-04-14,0
rosen lab,esn-nni,2020,n.14,2020-04-14,0
rosen lab,esn-nni,2020,n.15,2020-04-14,0
rosen lab,esn-nni,2020,n.16,2020-04-14,0
rosen lab,esn-nni,2020,n.2,2020-04-14,0
rosen lab,esn-nni,2020,n.3,2020-04-14,0
rosen lab,esn-nni,2020,n.4,2020-04-14,0
rosen lab,esn-nni,2020,n.5,2020-04-14,0
rosen lab,esn-nni,2020,n.6,2020-04-14,0
rosen lab,esn-nni,2020,n.7,2020-04-14,0
rosen lab,esn-nni,2020,n.8,2020-04-14,0
rosen lab,esn-nni,2020,n.9,2020-04-14,0
rosen lab,esn-nni,2020,n.1,2020-04-15,0
rosen lab,esn-nni,2020,n.10,2020-04-15,0
rosen lab,esn-nni,2020,n.11,2020-04-15,0
rosen lab,esn-nni,2020,n.11.1,2020-04-15,0
rosen lab,esn-nni,2020,n.12,2020-04-15,0
rosen lab,esn-nni,2020,n.13,2020-04-15,0
rosen lab,esn-nni,2020,n.14,2020-04-15,0
rosen lab,esn-nni,2020,n.15,2020-04-15,0
rosen lab,esn-nni,2020,n.16,2020-04-15,0
rosen lab,esn-nni,2020,n.2,2020-04-15,0
rosen lab,esn-nni,2020,n.3,2020-04-15,0
rosen lab,esn-nni,2020,n.4,2020-04-15,0
rosen lab,esn-nni,2020,n.5,2020-04-15,0
rosen lab,esn-nni,2020,n.6,2020-04-15,0
rosen lab,esn-nni,2020,n.7,2020-04-15,0
rosen lab,esn-nni,2020,n.8,2020-04-15,0
rosen lab,esn-nni,2020,n.9,2020-04-15,0
rosen lab,esn-nni,2020,n.1,2020-04-16,0
rosen lab,esn-nni,2020,n.10,2020-04-16,0
rosen lab,esn-nni,2020,n.11,2020-04-16,0
rosen lab,esn-nni,2020,n.11.1,2020-04-16,0
rosen lab,esn-nni,2020,n.12,2020-04-16,0
rosen lab,esn-nni,2020,n.13,2020-04-16,0
rosen lab,esn-nni,2020,n.14,2020-04-16,0
rosen lab,esn-nni,2020,n.15,2020-04-16,0
rosen lab,esn-nni,2020,n.16,2020-04-16,0
rosen lab,esn-nni,2020,n.2,2020-04-16,0
rosen lab,esn-nni,2020,n.3,2020-04-16,0
rosen lab,esn-nni,2020,n.4,2020-04-16,0
rosen lab,esn-nni,2020,n.5,2020-04-16,0
rosen lab,esn-nni,2020,n.6,2020-04-16,0
rosen lab,esn-nni,2020,n.7,2020-04-16,0
rosen lab,esn-nni,2020,n.8,2020-04-16,0
rosen lab,esn-nni,2020,n.9,2020-04-16,0
rosen lab,esn-nni,2020,n.1,2020-04-17,0
rosen lab,esn-nni,2020,n.10,2020-04-17,0
rosen lab,esn-nni,2020,n.11,2020-04-17,0
rosen lab,esn-nni,2020,n.11.1,2020-04-17,0
rosen lab,esn-nni,2020,n.12,2020-04-17,0
rosen lab,esn-nni,2020,n.13,2020-04-17,0
rosen lab,esn-nni,2020,n.14,2020-04-17,0
rosen lab,esn-nni,2020,n.15,2020-04-17,0
rosen lab,esn-nni,2020,n.16,2020-04-17,0
rosen lab,esn-nni,2020,n.2,2020-04-17,0
rosen lab,esn-nni,2020,n.3,2020-04-17,0
rosen lab,esn-nni,2020,n.4,2020-04-17,0
rosen lab,esn-nni,2020,n.5,2020-04-17,0
rosen lab,esn-nni,2020,n.6,2020-04-17,0
rosen lab,esn-nni,2020,n.7,2020-04-17,0
rosen lab,esn-nni,2020,n.8,2020-04-17,0
rosen lab,esn-nni,2020,n.9,2020-04-17,0
rosen lab,esn-nni,2020,n.1,2020-04-18,0
rosen lab,esn-nni,2020,n.10,2020-04-18,0
rosen lab,esn-nni,2020,n.11,2020-04-18,0
rosen lab,esn-nni,2020,n.11.1,2020-04-18,0
rosen lab,esn-nni,2020,n.12,2020-04-18,0
rosen lab,esn-nni,2020,n.13,2020-04-18,0
rosen lab,esn-nni,2020,n.14,2020-04-18,0
rosen lab,esn-nni,2020,n.15,2020-04-18,0
rosen lab,esn-nni,2020,n.16,2020-04-18,0
rosen lab,esn-nni,2020,n.2,2020-04-18,0
rosen lab,esn-nni,2020,n.3,2020-04-18,0
rosen lab,esn-nni,2020,n.4,2020-04-18,0
rosen lab,esn-nni,2020,n.5,2020-04-18,0
rosen lab,esn-nni,2020,n.6,2020-04-18,0
rosen lab,esn-nni,2020,n.7,2020-04-18,0
rosen lab,esn-nni,2020,n.8,2020-04-18,0
rosen lab,esn-nni,2020,n.9,2020-04-18,0
rosen lab,esn-nni,2020,n.1,2020-04-19,0
rosen lab,esn-nni,2020,n.10,2020-04-19,0
rosen lab,esn-nni,2020,n.11,2020-04-19,0
rosen lab,esn-nni,2020,n.11.1,2020-04-19,0
rosen lab,esn-nni,2020,n.12,2020-04-19,0
rosen lab,esn-nni,2020,n.13,2020-04-19,0
rosen lab,esn-nni,2020,n.14,2020-04-19,0
rosen lab,esn-nni,2020,n.15,2020-04-19,0
rosen lab,esn-nni,2020,n.16,2020-04-19,0
rosen lab,esn-nni,2020,n.2,2020-04-19,0
rosen lab,esn-nni,2020,n.3,2020-04-19,0
rosen lab,esn-nni,2020,n.4,2020-04-19,0
rosen lab,esn-nni,2020,n.5,2020-04-19,0
rosen lab,esn-nni,2020,n.6,2020-04-19,0
rosen lab,esn-nni,2020,n.7,2020-04-19,0
rosen lab,esn-nni,2020,n.8,2020-04-19,0
rosen lab,esn-nni,2020,n.9,2020-04-19,0
rosen lab,esn-nni,2020,n.1,2020-04-20,0
rosen lab,esn-nni,2020,n.10,2020-04-20,0
rosen lab,esn-nni,2020,n.11,2020-04-20,0
rosen lab,esn-nni,2020,n.11.1,2020-04-20,0
rosen lab,esn-nni,2020,n.12,2020-04-20,0
rosen lab,esn-nni,2020,n.13,2020-04-20,0
rosen lab,esn-nni,2020,n.14,2020-04-20,0
rosen lab,esn-nni,2020,n.15,2020-04-20,0
rosen lab,esn-nni,2020,n.16,2020-04-20,0
rosen lab,esn-nni,2020,n.2,2020-04-20,0
rosen lab,esn-nni,2020,n.3,2020-04-20,0
rosen lab,esn-nni,2020,n.4,2020-04-20,0
rosen lab,esn-nni,2020,n.5,2020-04-20,0
rosen lab,esn-nni,2020,n.6,2020-04-20,0
rosen lab,esn-nni,2020,n.7,2020-04-20,0
rosen lab,esn-nni,2020,n.8,2020-04-20,0
rosen lab,esn-nni,2020,n.9,2020-04-20,0
rosen lab,esn-nni,2020,n.1,2020-04-21,0
rosen lab,esn-nni,2020,n.10,2020-04-21,0
rosen lab,esn-nni,2020,n.11,2020-04-21,0
rosen lab,esn-nni,2020,n.11.1,2020-04-21,0
rosen lab,esn-nni,2020,n.12,2020-04-21,0
rosen lab,esn-nni,2020,n.13,2020-04-21,0
rosen lab,esn-nni,2020,n.14,2020-04-21,0
rosen lab,esn-nni,2020,n.15,2020-04-21,0
rosen lab,esn-nni,2020,n.16,2020-04-21,0
rosen lab,esn-nni,2020,n.2,2020-04-21,0
rosen lab,esn-nni,2020,n.3,2020-04-21,0
rosen lab,esn-nni,2020,n.4,2020-04-21,0
rosen lab,esn-nni,2020,n.5,2020-04-21,0
rosen lab,esn-nni,2020,n.6,2020-04-21,0
rosen lab,esn-nni,2020,n.7,2020-04-21,0
rosen lab,esn-nni,2020,n.8,2020-04-21,0
rosen lab,esn-nni,2020,n.9,2020-04-21,0
rosen lab,esn-nni,2020,n.1,2020-04-22,0
rosen lab,esn-nni,2020,n.10,2020-04-22,20.1752865184365
rosen lab,esn-nni,2020,n.11,2020-04-22,0
rosen lab,esn-nni,2020,n.11.1,2020-04-22,0
rosen lab,esn-nni,2020,n.12,2020-04-22,0
rosen lab,esn-nni,2020,n.13,2020-04-22,0
rosen lab,esn-nni,2020,n.14,2020-04-22,0
rosen lab,esn-nni,2020,n.15,2020-04-22,0
rosen lab,esn-nni,2020,n.16,2020-04-22,0
rosen lab,esn-nni,2020,n.2,2020-04-22,0
rosen lab,esn-nni,2020,n.3,2020-04-22,0
rosen lab,esn-nni,2020,n.4,2020-04-22,3.140181123996147
rosen lab,esn-nni,2020,n.5,2020-04-22,0
rosen lab,esn-nni,2020,n.6,2020-04-22,0
rosen lab,esn-nni,2020,n.7,2020-04-22,0
rosen lab,esn-nni,2020,n.8,2020-04-22,0
rosen lab,esn-nni,2020,n.9,2020-04-22,20.1752865184365
rosen lab,esn-nni,2020,n.1,2020-04-23,0
rosen lab,esn-nni,2020,n.10,2020-04-23,20.1752865184365
rosen lab,esn-nni,2020,n.11,2020-04-23,0
rosen lab,esn-nni,2020,n.11.1,2020-04-23,0
rosen lab,esn-nni,2020,n.12,2020-04-23,0
rosen lab,esn-nni,2020,n.13,2020-04-23,0
rosen lab,esn-nni,2020,n.14,2020-04-23,0
rosen lab,esn-nni,2020,n.15,2020-04-23,0
rosen lab,esn-nni,2020,n.16,2020-04-23,0
rosen lab,esn-nni,2020,n.2,2020-04-23,0
rosen lab,esn-nni,2020,n.3,2020-04-23,0
rosen lab,esn-nni,2020,n.4,2020-04-23,6.2462639375542945
rosen lab,esn-nni,2020,n.5,2020-04-23,0
rosen lab,esn-nni,2020,n.6,2020-04-23,0
rosen lab,esn-nni,2020,n.7,2020-04-23,0
rosen lab,esn-nni,2020,n.8,2020-04-23,0
rosen lab,esn-nni,2020,n.9,2020-04-23,20.1752865184365
rosen lab,esn-nni,2020,n.1,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-04-24,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-04-24,54.15221848164445
rosen lab,esn-nni,2020,n.5,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.6,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-04-24,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-04-24,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-04-25,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-04-25,57.1901046743266
rosen lab,esn-nni,2020,n.5,2020-04-25,47.974151164966145
rosen lab,esn-nni,2020,n.6,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-04-25,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-04-25,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-04-26,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-04-26,60.19389255657075
rosen lab,esn-nni,2020,n.5,2020-04-26,51.0802339785243
rosen lab,esn-nni,2020,n.6,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-04-26,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-04-26,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-04-27,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-04-27,63.16358212837691
rosen lab,esn-nni,2020,n.5,2020-04-27,54.15221848164445
rosen lab,esn-nni,2020,n.6,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-04-27,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-04-27,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-04-28,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-04-28,44.83397004097
